,Train SPEAR CORR score,Train SPEAR Pval score,Test SPEAR CORR score,Test SPEAR Pval score,Whole SPEAR CORR score,Whole SPEAR Pval score,Test ERROR score,Train ERROR score,Whole ERROR score
0,0.1023335487488657,6.634995951017844e-24,-0.06204556168714849,2.7233210328727025e-05,0.09339558402120114,2.6746698545765664e-29,0.31169742345809937,0.15169532597064972,0.1524759978055954
1,0.3199929745653441,7.91534633063784e-229,-0.09698658969032223,5.123995749852826e-11,0.29730114664941276,5.012344571762663e-292,0.03829600661993027,0.03919705003499985,0.04024987295269966
2,0.3668829540191411,1.6609149694448934e-305,-0.10595880347029756,7.067558857773523e-13,0.32176685219343226,0.0,0.03686368465423584,0.037940967828035355,0.039877768605947495
3,0.5076526559493579,0.0,-0.09698542165275238,5.126729990060407e-11,0.4557672600848154,0.0,0.051978398114442825,0.03598823770880699,0.0380394384264946
4,0.5874569931937468,0.0,-0.1397936522835733,2.305715500052007e-21,0.508197735649468,0.0,0.03879179060459137,0.030547507107257843,0.03398576378822327
5,0.6604945136712439,0.0,-0.11551218319377587,4.8983905137445825e-15,0.5672569072702704,0.0,0.041330717504024506,0.02414798177778721,0.02817451022565365
6,0.6903584473263137,0.0,-0.1293425187291916,1.71752155755212e-18,0.5806504295017593,0.0,0.043464288115501404,0.03280837461352348,0.03754447028040886
7,0.6662437238462122,0.0,-0.09516000100020701,1.171087694963177e-10,0.554966339920159,0.0,0.04249455779790878,0.020785685628652573,0.0264311321079731
8,0.7955177209767665,0.0,-0.10361868235060345,2.2390522228974255e-12,0.6691015660531388,0.0,0.029161544516682625,0.009044669568538666,0.015045590698719025
9,0.7885764095631599,0.0,-0.1494062915524852,3.314926124306479e-24,0.665867670463585,0.0,0.036635637283325195,0.013995309360325336,0.02005891501903534
10,0.842507097865045,0.0,-0.10205666298591533,4.766638861770765e-12,0.7150189380097083,0.0,0.03046340122818947,0.007618207950145006,0.01394408568739891
11,0.7970963709861952,0.0,-0.06823029026606346,3.938807338862259e-06,0.6676811657071621,0.0,0.03721311315894127,0.011060929857194424,0.018075520172715187
12,0.8674199126768289,0.0,-0.07363322844529263,6.327024695541852e-07,0.7298769681906841,0.0,0.030599413439631462,0.0065512643195688725,0.013624806888401508
13,0.7814033209470179,0.0,-0.045716156732750944,0.002002170153060468,0.6522550833506713,0.0,0.06475813686847687,0.02729613147675991,0.03447882458567619
14,0.9045052098380895,0.0,-0.06713763352616824,5.611624818623372e-06,0.7626114429797249,0.0,0.03122137114405632,0.005986352916806936,0.013410389423370361
15,0.8393002312582193,0.0,-0.064172953844854,1.4274710318164345e-05,0.7020364404732299,0.0,0.03385072946548462,0.0076889414340257645,0.014888206496834755
16,0.8615733010887077,0.0,-0.04735234110257039,0.0013713207767537612,0.7292086822273338,0.0,0.031763773411512375,0.007211007177829742,0.01430127676576376
17,0.8947919710118101,0.0,-0.07408997523588884,5.388404086219613e-07,0.7520494631370807,0.0,0.034652695059776306,0.005941068287938833,0.013323687948286533
18,0.8952222180168525,0.0,-0.07821913725963135,1.2091974818484912e-07,0.7610438659852787,0.0,0.03190101310610771,0.00449397461488843,0.011431727558374405
19,0.8805781831594103,0.0,-0.06910580695682081,2.95475870105903e-06,0.743016432443363,0.0,0.03149865195155144,0.005512567237019539,0.012851821258664131
